,postcode,year,Accident_risk
129050,TQ12 6QY,2012,1
129051,TQ12 6QY,2013,1
129052,TQ12 6RE,2012,1.333333333
129053,TQ12 6RE,2013,4
129054,TQ12 6RY,2012,1
129055,TQ12 6RZ,2012,1
129056,TQ12 6SD,2012,1
129057,TQ12 6SJ,2012,2
129058,TQ12 6SJ,2013,2
129059,TQ12 6SS,2012,1.222222222
129060,TQ12 6SS,2013,1
129061,TQ12 6SU,2012,1.153846154
129062,TQ12 6SU,2013,1
129063,TQ12 6TS,2012,1.285714286
129064,TQ12 6TS,2013,1
129065,TQ12 6TX,2012,1.214285714
129066,TQ13 0,2012,1
129067,TQ13 0AN,2012,1.5
129068,TQ13 0BU,2012,1.363636364
129069,TQ13 0BU,2013,2
129070,TQ13 0BW,2012,1.333333333
129071,TQ13 0FE,2012,1.25
129072,TQ13 0FE,2013,2
129073,TQ13 0FJ,2012,1
129074,TQ13 0HN,2012,2.285714286
129075,TQ13 7AA,2012,1.2
129076,TQ13 7AA,2013,1.5
129077,TQ13 7BX,2012,1
129078,TQ13 7BX,2013,1.454545455
129079,TQ13 7DZ,2012,1
129080,TQ13 7FL,2012,1
129081,TQ13 7HQ,2012,2
129082,TQ13 7JH,2012,1.333333333
129083,TQ13 7UB,2012,1.6
129084,TQ13 7UB,2013,1.375
129085,TQ13 8DS,2012,1.8
129086,TQ13 8DS,2013,1
129087,TQ13 8JT,2012,1.5
129088,TQ13 8NB,2012,2
129089,TQ13 8NB,2013,1
129090,TQ13 8PN,2012,1.384615385
129091,TQ13 8PN,2013,2
129092,TQ13 8SS,2012,1.4
129093,TQ13 8SS,2013,1.3
129094,TQ13 9DT,2012,1.4
129095,TQ13 9DT,2013,1
129096,TQ13 9JY,2012,1
129097,TQ13 9JY,2013,1.5
129098,TQ13 9NB,2012,1.363636364
129099,TQ13 9NB,2013,2
129100,TQ13 9PR,2012,1.3
129101,TQ13 9PR,2013,1
129102,TQ13 9RR,2012,1.166666667
129103,TQ13 9SN,2012,1.666666667
129104,TQ13 9ST,2012,1.25
129105,TQ13 9ST,2013,1.5
129106,TQ13 9SW,2012,1.333333333
129107,TQ13 9SW,2013,1
129108,TQ13 9XZ,2012,2.333333333
129109,TQ14 0DD,2012,1
129110,TQ14 0HN,2012,1
129111,TQ14 8EH,2012,1.666666667
129112,TQ14 8HB,2012,1.375
129113,TQ14 8HB,2013,1
129114,TQ14 8HY,2012,1.916666667
129115,TQ14 8JZ,2012,1.25
129116,TQ14 8LW,2013,1
129117,TQ14 8TD,2012,1
129118,TQ14 9AD,2012,1
129119,TQ14 9AD,2013,1
129120,TQ14 9DA,2012,1.692307692
129121,TQ14 9DA,2013,1
129122,TQ14 9DG,2012,1.75
129123,TQ14 9GX,2012,1
129124,TQ14 9HZ,2012,1
129125,TQ14 9HZ,2013,1
129126,TQ14 9JU,2012,1
129127,TQ14 9JU,2013,2
129128,TQ14 9NX,2012,1
129129,TQ14 9NX,2013,1
129130,TQ14 9NY,2012,1.75
129131,TQ14 9PL,2012,1
129132,TQ14 9PS,2012,1.666666667
129133,TQ14 9PT,2012,2
129134,TQ14 9RL,2012,1.2
129135,TQ14 9RL,2013,1
129136,TQ14 9TN,2012,1.5
129137,TQ14 9TN,2013,1
129138,TQ2 5AH,2012,1.25
129139,TQ2 5AH,2013,1.5
129140,TQ2 5AR,2012,1
129141,TQ2 5AR,2013,1
129142,TQ2 5BG,2012,1.307692308
129143,TQ2 5BG,2013,1
129144,TQ2 5BQ,2012,1
129145,TQ2 5DA,2012,2.266666667
129146,TQ2 5DA,2013,1
129147,TQ2 5DB,2012,1.142857143
129148,TQ2 5DB,2013,3
129149,TQ2 5DG,2012,1.285714286
129150,TQ2 5DG,2013,1.75
129151,TQ2 5ER,2012,1.75
129152,TQ2 5ER,2013,1.5
129153,TQ2 5EU,2012,1
129154,TQ2 5EU,2013,1
129155,TQ2 5EX,2012,1.363636364
129156,TQ2 5EX,2013,1
129157,TQ2 5EZ,2012,1
129158,TQ2 5HE,2012,2
129159,TQ2 5HE,2013,1
129160,TQ2 5HP,2012,1.5
129161,TQ2 5JH,2012,1
129162,TQ2 5JH,2013,2
129163,TQ2 5LF,2012,1
129164,TQ2 5LF,2013,1
129165,TQ2 5NJ,2012,1.375
129166,TQ2 5NJ,2013,1.25
129167,TQ2 5NT,2012,1.333333333
129168,TQ2 5NT,2013,2
129169,TQ2 5PW,2012,2
129170,TQ2 5TE,2013,2
129171,TQ2 5UW,2012,1.5
129172,TQ2 6AA,2012,1.333333333
129173,TQ2 6AA,2013,2
129174,TQ2 6EJ,2012,1
129175,TQ2 6NY,2012,2.142857143
129176,TQ2 6QH,2012,1.5
129177,TQ2 6QJ,2012,1.363636364
129178,TQ2 6QX,2012,1.5
129179,TQ2 6QX,2013,2
129180,TQ2 6RB,2012,1.25
129181,TQ2 6RB,2013,1
129182,TQ2 6RG,2012,1
129183,TQ2 7AQ,2012,1.416666667
129184,TQ2 7AQ,2013,1
129185,TQ2 7AR,2012,1.35
129186,TQ2 7BW,2012,1
129187,TQ2 7DN,2012,1
129188,TQ2 7DU,2012,1.25
129189,TQ2 7DU,2013,2
129190,TQ2 7EQ,2012,2
129191,TQ2 7EQ,2013,1
129192,TQ2 7FA,2012,1.375
129193,TQ2 7FA,2013,1
129194,TQ2 7FY,2012,1.75
129195,TQ2 7FY,2013,1
129196,TQ2 7JA,2012,1.166666667
129197,TQ2 7JF,2012,1.833333333
129198,TQ2 7JF,2013,1
129199,TQ2 7LJ,2012,2
129200,TQ2 7NF,2012,2
129201,TQ2 7NF,2013,1.125
129202,TQ2 7NQ,2012,1.1
129203,TQ2 7NQ,2013,1.75
129204,TQ2 7NR,2012,1.6
129205,TQ2 7PY,2012,1.2
129206,TQ2 7PY,2013,1.5
129207,TQ2 7QG,2012,1.25
129208,TQ2 7QG,2013,1
129209,TQ2 8BQ,2012,1.222222222
129210,TQ2 8ED,2012,1
129211,TQ2 8ED,2013,1
129212,TQ2 8HB,2012,1.785714286
129213,TQ2 8HB,2013,1
129214,TQ2 8JH,2012,2
129215,TQ2 8JH,2013,1
129216,TQ3 1LL,2012,1.25
129217,TQ3 1NL,2012,1.333333333
129218,TQ3 1NL,2013,1.25
129219,TQ3 1NT,2012,1
129220,TQ3 1RE,2012,1.25
129221,TQ3 1RN,2012,1
129222,TQ3 1RN,2013,1
129223,TQ3 1SR,2012,1
129224,TQ3 1SX,2012,1
129225,TQ3 1SX,2013,3
129226,TQ3 1TB,2012,1.909090909
129227,TQ3 2DJ,2012,1
129228,TQ3 2HB,2012,1.166666667
129229,TQ3 2JB,2012,1.636363636
129230,TQ3 2JB,2013,2
129231,TQ3 2LJ,2012,1
129232,TQ3 2QA,2012,1.25
129233,TQ3 2QA,2013,1.5
129234,TQ3 2SA,2012,1
129235,TQ3 2SD,2012,1.266666667
129236,TQ3 2SD,2013,1.333333333
129237,TQ3 2SZ,2012,1
129238,TQ3 2TF,2012,1
129239,TQ3 3,2012,1.333333333
129240,TQ3 3AA,2012,1.461538462
129241,TQ3 3AA,2013,3
129242,TQ3 3BL,2012,2
129243,TQ3 3BQ,2012,1
129244,TQ3 3BQ,2013,1
129245,TQ3 3BX,2012,1.5
129246,TQ3 3DG,2012,1.333333333
129247,TQ3 3DH,2012,1.4
129248,TQ3 3DP,2012,1.6
129249,TQ3 3DP,2013,1
129250,TQ3 3EA,2012,1.4
129251,TQ3 3EP,2012,1.428571429
129252,TQ3 3EP,2013,1.142857143
129253,TQ3 3EQ,2013,2
129254,TQ3 3FZ,2012,1
129255,TQ3 3HP,2012,1
129256,TQ3 3NE,2012,1.545454545
129257,TQ3 3NE,2013,1
129258,TQ3 3PN,2012,1.666666667
129259,TQ3 3PS,2012,1.285714286
129260,TQ3 3QX,2012,2
129261,TQ3 3SJ,2012,1.363636364
129262,TQ3 3SJ,2013,1.5
129263,TQ3 3TB,2012,1.2
129264,TQ3 3TY,2012,1.714285714
129265,TQ3 3TY,2013,2.5
129266,TQ3 3TZ,2012,2.5
129267,TQ4 5AF,2012,2
129268,TQ4 5AR,2012,1
129269,TQ4 5AR,2013,1
129270,TQ4 5AS,2012,1
129271,TQ4 5AS,2013,1.5
129272,TQ4 5BD,2012,1.5
129273,TQ4 5BD,2013,1
129274,TQ4 5DB,2012,1.8
129275,TQ4 5DB,2013,1
129276,TQ4 5EL,2012,2
129277,TQ4 5HR,2012,1
129278,TQ4 5HR,2013,1
129279,TQ4 5JR,2012,1
129280,TQ4 5JW,2012,1.111111111
129281,TQ4 5NH,2013,1
129282,TQ4 6AD,2012,1.125
129283,TQ4 6BL,2012,1.25
129284,TQ4 6EG,2012,1
129285,TQ4 6EJ,2012,1
129286,TQ4 6LP,2012,1.142857143
129287,TQ4 7BS,2012,1
129288,TQ4 7BS,2013,2.5
129289,TQ4 7DD,2012,1
129290,TQ4 7DQ,2012,1.5
129291,TQ4 7DW,2012,1.142857143
129292,TQ4 7DW,2013,1
129293,TQ4 7JE,2012,1.142857143
129294,TQ4 7PJ,2012,1.25
129295,TQ4 7PW,2012,1
129296,TQ4 7PZ,2012,1
129297,TQ4 7PZ,2013,1
129298,TQ5 0BL,2012,1.5
129299,TQ5 0BX,2012,1.25
129300,TQ5 0BX,2013,3.5
129301,TQ5 0HS,2012,1.857142857
129302,TQ5 0HT,2012,2
129303,TQ5 0JS,2012,1.333333333
129304,TQ5 0JY,2012,1.5
129305,TQ5 0JY,2013,1.5
129306,TQ5 0LH,2012,1
129307,TQ5 0LL,2012,1.4
129308,TQ5 0PD,2012,1.333333333
129309,TQ5 0PH,2012,1.625
129310,TQ5 0PH,2013,1
129311,TQ5 8AW,2012,1.5
129312,TQ5 8AW,2013,1
129313,TQ5 8NH,2012,2.333333333
129314,TQ5 8NH,2013,1.5
129315,TQ5 8PD,2012,1.375
129316,TQ5 8PD,2013,1
129317,TQ5 9DH,2012,1
129318,TQ5 9DT,2012,1
129319,TQ5 9DU,2012,1.166666667
129320,TQ5 9DU,2013,1.3
129321,TQ5 9HE,2012,2
129322,TQ5 9HR,2012,2
129323,TQ5 9HR,2013,1.5
129324,TQ5 9JU,2012,1.666666667
129325,TQ5 9JU,2013,2
129326,TQ5 9LA,2012,1.75
129327,TQ5 9SG,2012,1
129328,TQ5 9UL,2012,1.25
129329,TQ5 9UL,2013,1.6
129330,TQ6 0DZ,2012,1.4
129331,TQ6 0ED,2012,1.857142857
129332,TQ6 0HP,2012,1.2
129333,TQ6 0JS,2012,2.5
129334,TQ6 0NE,2012,1.5
129335,TQ6 0RR,2012,2
129336,TQ6 0RW,2012,1
129337,TQ6 9DA,2012,1
129338,TQ6 9DY,2012,1.923076923
129339,TQ6 9PQ,2013,1
129340,TQ6 9QL,2012,1.75
129341,TQ6 9QR,2012,1.25
129342,TQ6 9SZ,2012,1.428571429
129343,TQ6 9SZ,2013,1.25
129344,TQ7 1EZ,2012,2
129345,TQ7 1EZ,2013,1
129346,TQ7 1JZ,2012,1
129347,TQ7 1PL,2012,1.25
129348,TQ7 1QP,2012,1.166666667
129349,TQ7 1QP,2013,2
129350,TQ7 1QR,2012,1.333333333
129351,TQ7 1QR,2013,1
129352,TQ7 1RJ,2012,1.333333333
129353,TQ7 2FG,2012,1
129354,TQ7 2FG,2013,1
129355,TQ7 2HN,2012,1.6
129356,TQ7 2HQ,2012,1.142857143
129357,TQ7 2HQ,2013,1.5
129358,TQ7 2NR,2012,2.666666667
129359,TQ7 2NS,2012,1.285714286
129360,TQ7 2NS,2013,1
129361,TQ7 2QW,2012,1.5
129362,TQ7 2QW,2013,1
129363,TQ7 2RF,2012,1
129364,TQ7 2RF,2013,2.5
129365,TQ7 2SE,2012,1.6
129366,TQ7 2SE,2013,1.666666667
129367,TQ7 3AZ,2012,1.25
129368,TQ7 3AZ,2013,1
129369,TQ7 3BG,2012,1.5
129370,TQ7 3DE,2012,1.2
129371,TQ7 3DJ,2012,2
129372,TQ7 3DJ,2013,1.125
129373,TQ7 3GZ,2012,1
129374,TQ7 3JF,2012,1
129375,TQ7 3JF,2013,1.2
129376,TQ7 3JQ,2012,1.571428571
129377,TQ7 3LD,2012,1
129378,TQ7 3LD,2013,1
129379,TQ7 3LN,2012,1.285714286
129380,TQ7 3LN,2013,1
129381,TQ7 3LP,2012,1.1
129382,TQ7 4AF,2012,1.4
129383,TQ7 4BL,2012,1.5
129384,TQ7 4BL,2013,1
129385,TQ7 4BS,2012,1
129386,TQ7 4DT,2012,1.888888889
129387,TQ7 4DT,2013,1
129388,TQ7 4DU,2012,2
129389,TQ7 4QE,2012,1
129390,TQ8 8GA,2012,2
129391,TQ8 8HS,2012,1
129392,TQ8 8LG,2012,1.833333333
129393,TQ8 8LG,2013,3
129394,TQ9 5BJ,2012,1.545454545
129395,TQ9 5DR,2012,2
129396,TQ9 5DR,2013,1.25
129397,TQ9 5ET,2012,2.25
129398,TQ9 5ET,2013,1
129399,TQ9 5HQ,2012,1.8
129400,TQ9 5HQ,2013,1
129401,TQ9 5JG,2012,1.8
129402,TQ9 5JR,2012,1
129403,TQ9 5JR,2013,1
129404,TQ9 5NB,2012,1
129405,TQ9 5PB,2012,1.333333333
129406,TQ9 5PB,2013,1.25
129407,TQ9 5SP,2012,1.285714286
129408,TQ9 5UF,2012,1.5
129409,TQ9 5UF,2013,1
129410,TQ9 5UN,2012,1.5
129411,TQ9 6AD,2012,1
129412,TQ9 6AD,2013,1
129413,TQ9 6AT,2012,1
129414,TQ9 6DL,2012,1
129415,TQ9 6ED,2012,1
129416,TQ9 6EY,2012,2
129417,TQ9 6JD,2012,1.6
129418,TQ9 6JD,2013,3
129419,TQ9 6LE,2012,2
129420,TQ9 6LT,2012,1
129421,TQ9 6PJ,2012,1.5
129422,TQ9 6PL,2012,1
129423,TQ9 6PW,2012,1
129424,TQ9 6QD,2012,1.75
129425,TQ9 6SR,2012,1.3
129426,TQ9 7AB,2012,1
129427,TQ9 7DA,2012,3
129428,TQ9 7FB,2012,2.166666667
129429,TQ9 7FB,2013,1.142857143
129430,TQ9 7FS,2013,2.5
129431,TQ9 7HQ,2012,2
129432,TQ9 7JA,2012,1
129433,TQ9 7JG,2012,1.5
129434,TQ9 7JG,2013,1.571428571
129435,TQ9 7JT,2012,3
129436,TQ9 7JT,2013,2
129437,TQ9 7JY,2012,1
129438,TQ9 7LS,2012,1.416666667
129439,TQ9 7NP,2012,1
129440,TQ9 7NP,2013,1
129441,TQ9 7PS,2012,2.5
129442,TQ9 7PS,2013,1
129443,TR1 1EP,2012,1.5
129444,TR1 1EP,2013,1.25
129445,TR1 1ER,2012,1.333333333
129446,TR1 1ER,2013,1
129447,TR1 1LD,2012,1
129448,TR1 1NT,2012,1.5
129449,TR1 1NT,2013,1
129450,TR1 1PU,2012,1
129451,TR1 1QB,2012,3
129452,TR1 1QD,2012,1.9
129453,TR1 1QD,2013,1
129454,TR1 1SE,2012,1
129455,TR1 1TE,2012,1
129456,TR1 1TF,2012,1
129457,TR1 2AA,2012,1.181818182
129458,TR1 2BY,2012,1.571428571
129459,TR1 2BY,2013,1.166666667
129460,TR1 2DT,2012,1.6
129461,TR1 2EG,2012,2
129462,TR1 2EQ,2012,2
129463,TR1 2FP,2012,1
129464,TR1 2GL,2012,1.333333333
129465,TR1 2HP,2012,1.4
129466,TR1 2HP,2013,2
129467,TR1 2JJ,2012,1.357142857
129468,TR1 2JJ,2013,1.5
129469,TR1 2LS,2012,1.315789474
129470,TR1 2LS,2013,1
129471,TR1 2PE,2012,1
129472,TR1 2RS,2012,1
129473,TR1 3AN,2012,1.166666667
129474,TR1 3BU,2012,1
129475,TR1 3BZ,2012,1.666666667
129476,TR1 3DL,2012,2.25
129477,TR1 3DP,2012,1.5
129478,TR1 3EX,2012,1
129479,TR1 3HH,2012,1.777777778
129480,TR1 3HH,2013,1
129481,TR1 3LQ,2012,2.5
129482,TR1 3LQ,2013,1
129483,TR1 3PY,2012,2.5
129484,TR1 3PZ,2012,1
129485,TR1 3XX,2012,1
129486,TR10 8BA,2012,1.5
129487,TR10 8BA,2013,1.428571429
129488,TR10 8BE,2012,1
129489,TR10 8BE,2013,1.777777778
129490,TR10 8DG,2012,1
129491,TR10 8DJ,2012,1.5
129492,TR10 8DJ,2013,1
129493,TR10 8LB,2012,1.5
129494,TR10 8PW,2012,1.2
129495,TR10 8PW,2013,1
129496,TR10 8SB,2012,1.333333333
129497,TR10 9AJ,2012,1
129498,TR10 9AJ,2013,1.428571429
129499,TR10 9AS,2012,1.5
129500,TR10 9AW,2012,1.75
129501,TR10 9AX,2012,1.75
129502,TR10 9AX,2013,1
129503,TR10 9BJ,2012,1
129504,TR10 9BZ,2012,1
129505,TR10 9BZ,2013,2
129506,TR10 9DH,2012,1.285714286
129507,TR10 9EA,2013,1
129508,TR10 9FB,2012,1.375
129509,TR10 9LJ,2012,1
129510,TR11 2DP,2012,1.444444444
129511,TR11 2ER,2012,1
129512,TR11 2FB,2012,1.2
129513,TR11 2FB,2013,1
129514,TR11 2HX,2012,1.444444444
129515,TR11 2JB,2012,1.333333333
129516,TR11 2RA,2012,3
129517,TR11 2RE,2012,1
129518,TR11 2UE,2012,2
129519,TR11 3DR,2012,1.25
129520,TR11 3JE,2012,1.6
129521,TR11 4EP,2012,1
129522,TR11 4EY,2012,1
129523,TR11 4EY,2013,1.5
129524,TR11 4FT,2012,1
129525,TR11 4JH,2012,2
129526,TR11 4LH,2012,1
129527,TR11 4PA,2012,1.5
129528,TR11 4PE,2012,1.666666667
129529,TR11 4PE,2013,1.5
129530,TR11 4QL,2012,1.5
129531,TR11 5RH,2012,1
129532,TR12 6DE,2013,2
129533,TR12 6NT,2012,1
129534,TR12 7AA,2012,1.166666667
129535,TR12 7AT,2012,1.076923077
129536,TR12 7BW,2012,1.428571429
129537,TR12 7BW,2013,3.5
129538,TR12 7ET,2012,1
129539,TR12 7HZ,2012,1
129540,TR12 7HZ,2013,2
129541,TR12 7JB,2012,1
129542,TR12 7LY,2012,1.666666667
129543,TR13 0AD,2012,1.5
129544,TR13 0AD,2013,1
129545,TR13 0BA,2012,1.25
129546,TR13 0BA,2013,1
129547,TR13 0LS,2012,1.625
129548,TR13 0LS,2013,1
129549,TR13 0NL,2012,1
129550,TR13 0PH,2012,1.25
129551,TR13 0PH,2013,1
129552,TR13 0PX,2012,1
129553,TR13 0PY,2012,2.25
129554,TR13 0RE,2012,2
129555,TR13 0RH,2012,1.333333333
129556,TR13 0RJ,2012,1.333333333
129557,TR13 0RJ,2013,1
129558,TR13 8AE,2012,3
129559,TR13 8AW,2012,1
129560,TR13 8AW,2013,1.666666667
129561,TR13 8BP,2012,1
129562,TR13 8BP,2013,1.142857143
129563,TR13 8BZ,2012,1.8
129564,TR13 8BZ,2013,1
129565,TR13 8DB,2012,1.555555556
129566,TR13 8DR,2012,1.125
129567,TR13 8EQ,2013,1
129568,TR13 8ER,2012,2
129569,TR13 8FJ,2012,1.166666667
129570,TR13 8HU,2012,1
129571,TR13 8HW,2012,1.692307692
129572,TR13 8HW,2013,1.888888889
129573,TR13 8JQ,2012,1.277777778
129574,TR13 8JQ,2013,2
129575,TR13 8RS,2012,1.428571429
129576,TR13 8SN,2012,2.333333333
129577,TR13 8SN,2013,1.5
129578,TR13 8UL,2012,1.833333333
129579,TR13 8UL,2013,1
129580,TR13 8WN,2012,1.416666667
129581,TR13 8WN,2013,1
129582,TR13 9HQ,2012,1.5
129583,TR13 9HQ,2013,1
129584,TR13 9NQ,2012,1.2
129585,TR13 9RD,2012,2
129586,TR13 9RD,2013,1
129587,TR13 9SD,2012,1.166666667
129588,TR13 9SX,2012,1.142857143
129589,TR14 0AU,2012,1.5
129590,TR14 0BB,2013,1
129591,TR14 0DH,2012,1.4
129592,TR14 0DH,2013,1
129593,TR14 0DU,2012,2
129594,TR14 0DU,2013,2
129595,TR14 0EL,2012,1.333333333
129596,TR14 0EQ,2012,1.230769231
129597,TR14 0EW,2012,2
129598,TR14 0HF,2012,1
129599,TR14 0JT,2012,1.666666667
129600,TR14 0JT,2013,1
129601,TR14 0LU,2012,1
129602,TR14 0LU,2013,1.5
129603,TR14 0NA,2012,1.571428571
129604,TR14 0NA,2013,1.666666667
129605,TR14 0NU,2012,1.25
129606,TR14 0NU,2013,1.428571429
129607,TR14 0PT,2012,1
129608,TR14 0PZ,2012,1
129609,TR14 0PZ,2013,4
129610,TR14 0QH,2012,1.3
129611,TR14 0QH,2013,1
129612,TR14 0RR,2012,1.5
129613,TR14 0TR,2012,1.125
129614,TR14 7JU,2012,2
129615,TR14 7PP,2012,1
129616,TR14 7QF,2012,1
129617,TR14 7QF,2013,3
129618,TR14 7RJ,2012,1.2
129619,TR14 8AA,2012,1.909090909
129620,TR14 8AA,2013,1
129621,TR14 8AU,2012,1.5
129622,TR14 8AU,2013,1
129623,TR14 8DG,2012,1.5
129624,TR14 8EF,2012,2
129625,TR14 8EX,2012,1.647058824
129626,TR14 8HP,2012,1.555555556
129627,TR14 8HP,2013,1
129628,TR14 8HX,2012,1
129629,TR14 8JB,2012,1
129630,TR14 8JB,2013,1
129631,TR14 8JY,2012,1
129632,TR14 8JZ,2012,1.214285714
129633,TR14 8JZ,2013,2
129634,TR14 8LP,2012,1.428571429
129635,TR14 8LP,2013,2
129636,TR14 8NN,2012,1.2
129637,TR14 8NN,2013,1.8
129638,TR14 8RA,2012,1.333333333
129639,TR14 8RA,2013,2
129640,TR14 8RP,2012,2
129641,TR14 8RY,2012,1.4
129642,TR14 8TT,2012,2.333333333
129643,TR14 9EF,2012,1.428571429
129644,TR14 9EF,2013,1
129645,TR14 9JT,2012,1.666666667
129646,TR14 9JT,2013,1.5
129647,TR14 9PA,2012,1.111111111
129648,TR15 1AS,2012,1.416666667
129649,TR15 1AS,2013,1
129650,TR15 1BA,2012,1
129651,TR15 1BB,2012,1.307692308
129652,TR15 1BB,2013,1
129653,TR15 1FH,2012,1.222222222
129654,TR15 1JS,2012,1.5
129655,TR15 1JS,2013,2.5
129656,TR15 1JT,2012,1.75
129657,TR15 1JT,2013,1
129658,TR15 1NW,2012,1.375
129659,TR15 1PE,2012,1.333333333
129660,TR15 1PE,2013,1.333333333
129661,TR15 1SR,2012,1.333333333
129662,TR15 1SR,2013,1.333333333
129663,TR15 1TA,2012,2
129664,TR15 1TA,2013,1
129665,TR15 2AE,2012,1
129666,TR15 2AT,2012,1.2
129667,TR15 2AT,2013,1
129668,TR15 2QH,2012,1
129669,TR15 2QN,2012,1.583333333
129670,TR15 2QN,2013,1
129671,TR15 3AD,2012,1.636363636
129672,TR15 3AD,2013,1
129673,TR15 3AF,2012,1.363636364
129674,TR15 3AF,2013,1.6
129675,TR15 3ED,2012,1.363636364
129676,TR15 3EE,2012,1.705882353
129677,TR15 3EL,2012,1.166666667
129678,TR15 3EP,2012,1.307692308
129679,TR15 3EP,2013,2
129680,TR15 3ES,2012,1
129681,TR15 3ET,2012,1
129682,TR15 3ET,2013,1
129683,TR15 3HB,2012,1.5
129684,TR15 3HB,2013,1
129685,TR15 3JL,2012,1.75
129686,TR15 3JL,2013,1.2
129687,TR15 3LZ,2012,1
129688,TR15 3NA,2012,1.3
129689,TR15 3PL,2012,2.2
129690,TR15 3PS,2012,1
129691,TR15 3PS,2013,3
129692,TR15 3QS,2012,1
129693,TR15 3RT,2012,2
129694,TR16 4AT,2012,1
129695,TR16 4BE,2012,1.285714286
129696,TR16 4BE,2013,1
129697,TR16 4BY,2012,2.166666667
129698,TR16 4HA,2012,1
129699,TR16 4NG,2012,1
129700,TR16 4NG,2013,1
129701,TR16 4QG,2012,1.5
129702,TR16 4QG,2013,1
129703,TR16 4QW,2012,1
129704,TR16 4RH,2012,1
129705,TR16 4SJ,2012,1.222222222
129706,TR16 5AT,2012,1.666666667
129707,TR16 5AW,2012,1.214285714
129708,TR16 5AW,2013,1.333333333
129709,TR16 5BA,2012,1.5
129710,TR16 5BA,2013,1
129711,TR16 5BJ,2012,1
129712,TR16 5BP,2012,1.833333333
129713,TR16 5EA,2012,1.230769231
129714,TR16 5EA,2013,1
129715,TR16 5EN,2012,1
129716,TR16 5EP,2012,1.533333333
129717,TR16 5JB,2012,1.578947368
129718,TR16 5PP,2012,1
129719,TR16 5PZ,2012,1.333333333
129720,TR16 5QT,2012,1.714285714
129721,TR16 5QT,2013,3
129722,TR16 5RW,2012,1
129723,TR16 6BU,2012,1.333333333
129724,TR16 6DP,2012,5
129725,TR16 6DP,2013,1.4
129726,TR16 6EP,2012,1
129727,TR16 6EP,2013,1
129728,TR16 6JA,2012,1.230769231
129729,TR16 6JA,2013,2
129730,TR16 6NA,2012,1.5
129731,TR16 6NA,2013,1
129732,TR16 6NE,2012,1
129733,TR16 6PB,2012,1.5
129734,TR16 6PB,2013,1
129735,TR16 6QD,2012,1.733333333
129736,TR16 6QD,2013,2.5
129737,TR16 6SF,2012,1
129738,TR16 6SF,2013,2
129739,TR17 0DJ,2012,1.3
129740,TR17 0HJ,2012,1.625
129741,TR17 0HJ,2013,2
129742,TR18 2AA,2012,2
129743,TR18 2HZ,2012,1.571428571
129744,TR18 2JD,2012,1
129745,TR18 2JY,2012,1.25
129746,TR18 2LJ,2012,1
129747,TR18 2LJ,2013,3
129748,TR18 2QW,2012,1
129749,TR18 3AS,2012,1
129750,TR18 3AS,2013,1
129751,TR18 3LU,2012,1
129752,TR18 3LU,2013,1
129753,TR18 3LY,2012,1.5
129754,TR18 3LY,2013,1
129755,TR18 3RF,2012,1.071428571
129756,TR18 3RF,2013,1.5
129757,TR18 3RQ,2012,1.5
129758,TR18 4TY,2013,2
129759,TR18 5,2012,1.333333333
129760,TR18 5HW,2012,2.333333333
129761,TR19 6,2012,1
129762,TR19 6HJ,2012,1.444444444
129763,TR19 6HJ,2013,1
129764,TR19 6HU,2012,1
129765,TR19 6LD,2012,1
129766,TR19 6LD,2013,1
129767,TR19 6ND,2012,1
129768,TR19 6ND,2013,2
129769,TR19 6PX,2012,1
129770,TR19 6RF,2012,1.2
129771,TR19 7AD,2012,1
129772,TR19 7AW,2012,1.666666667
129773,TR19 7SX,2012,1.777777778
129774,TR2 4AY,2012,1
129775,TR2 4BW,2012,1.25
129776,TR2 4BW,2013,1
129777,TR2 4DB,2012,1.75
129778,TR2 4DX,2012,1.333333333
129779,TR2 4EU,2012,1
129780,TR2 4EX,2012,1.333333333
129781,TR2 4EZ,2012,1.4
129782,TR2 4EZ,2013,1
129783,TR2 4HF,2012,1
129784,TR2 4HH,2012,1
129785,TR2 4HH,2013,3
129786,TR2 4HL,2012,3
129787,TR2 4HL,2013,2
129788,TR2 4QX,2012,1
129789,TR2 4RQ,2012,1
129790,TR2 4SS,2012,1.5
129791,TR2 5AY,2012,1
129792,TR2 5AY,2013,1.2
129793,TR2 5EP,2012,1
129794,TR2 5EP,2013,1
129795,TR2 5LL,2012,1.111111111
129796,TR2 5QF,2012,1.4
129797,TR2 5QF,2013,1
129798,TR2 5TF,2012,2
129799,TR2 5UF,2012,1
129800,TR20 8,2012,1.166666667
129801,TR20 8,2013,2
129802,TR20 8FB,2012,1.666666667
129803,TR20 8FB,2013,1.5
129804,TR20 8NE,2012,1.5
129805,TR20 8SH,2012,1.571428571
129806,TR20 8TP,2012,1.4
129807,TR20 8TP,2013,1.5
129808,TR20 8TR,2012,1.666666667
129809,TR20 8YU,2012,1
129810,TR20 9,2012,1.857142857
129811,TR20 9,2013,3
129812,TR20 9AU,2012,2
129813,TR20 9AW,2012,1.833333333
129814,TR20 9AW,2013,1
129815,TR20 9AZ,2012,1.285714286
129816,TR20 9AZ,2013,1
129817,TR20 9BJ,2012,1.625
129818,TR20 9BJ,2013,1.5
129819,TR20 9BN,2012,1.5
129820,TR20 9BN,2013,1
129821,TR20 9JF,2012,1.8
